"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","stim","subjectKey","src_subject_id","site","interview_date","session","sex","sample_group","interview_age","index","response"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","110","172701","0.0-2.0-0.35","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0206.WAV","null","audio-keyboard-response","111","174377","0.0-2.0-1.35","","","","","","","","","","","",""
"525.6199999712408","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","112","174903","0.0-2.0-2.35","unintel","206.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","36","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","113","175906","0.0-2.0-0.36","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0511.WAV","null","audio-keyboard-response","114","177696","0.0-2.0-1.36","","","","","","","","","","","",""
"295.90500000631437","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","115","177992","0.0-2.0-2.36","unintel","511.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","37","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","116","178994","0.0-2.0-0.37","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0316.WAV","null","audio-keyboard-response","117","180677","0.0-2.0-1.37","","","","","","","","","","","",""
"458.57499999692664","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","118","181137","0.0-2.0-2.37","unintel","316.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","38","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","119","182138","0.0-2.0-0.38","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0203.wav","null","audio-keyboard-response","120","184387","0.0-2.0-1.38","","","","","","","","","","","",""
"1413.330000010319","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","121","185802","0.0-2.0-2.38","intel","203.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","39","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","122","186803","0.0-2.0-0.39","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0311.WAV","null","audio-keyboard-response","123","188415","0.0-2.0-1.39","","","","","","","","","","","",""
"1168.230000010226","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","124","189584","0.0-2.0-2.39","unintel","311.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","40","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","125","190586","0.0-2.0-0.40","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0110.wav","null","audio-keyboard-response","126","192206","0.0-2.0-1.40","","","","","","","","","","","",""
"2458.0199999618344","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","127","194664","0.0-2.0-2.40","intel","110.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","41","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","128","195666","0.0-2.0-0.41","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0112.wav","null","audio-keyboard-response","129","197847","0.0-2.0-1.41","","","","","","","","","","","",""
"359.66000001644716","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","49","html-keyboard-response","130","198207","0.0-2.0-2.41","intel","112.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","42","1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","131","199209","0.0-2.0-0.42","","","","","","","","","","","",""
"null","sounds/intel_45/I_BKBQ0407.wav","null","audio-keyboard-response","132","200967","0.0-2.0-1.42","","","","","","","","","","","",""
"823.3099999488331","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","133","201791","0.0-2.0-2.42","intel","407.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","43","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","134","202793","0.0-2.0-0.43","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0501.WAV","null","audio-keyboard-response","135","204406","0.0-2.0-1.43","","","","","","","","","","","",""
"730.5950000300072","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","136","205137","0.0-2.0-2.43","unintel","501.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","44","0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","137","206139","0.0-2.0-0.44","","","","","","","","","","","",""
"null","sounds/unintel_45/U_BKBQ0607.WAV","null","audio-keyboard-response","138","207937","0.0-2.0-1.44","","","","","","","","","","","",""
"431.429999996908","<h1 style=""color:white;"">Could you hear speech in the audio?</h1><h3 style=""color:white;"">Press ""1"" for YES &nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp Press ""0"" for NO</h3>","48","html-keyboard-response","139","208369","0.0-2.0-2.44","unintel","607.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","45","0"
"null","<h2 style=""color:white;"">You will now hear some short sentences.</h2><p style=""color:white;"">You do not need to respond, just listen.</p>","null","html-keyboard-response","140","218372","0.0-3.0","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ2011.WAV","null","audio-keyboard-response","141","219756","0.0-4.0-0.0","unaltered","2011.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","45","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","142","220257","0.0-4.0-1.0","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ2116.WAV","null","audio-keyboard-response","143","221435","0.0-4.0-0.1","unaltered","2116.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","46","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","144","221938","0.0-4.0-1.1","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ2114.WAV","null","audio-keyboard-response","145","223557","0.0-4.0-0.2","unaltered","2114.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","47","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","146","224060","0.0-4.0-1.2","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ2004.WAV","null","audio-keyboard-response","147","225296","0.0-4.0-0.3","unaltered","2004.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","48","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","148","225797","0.0-4.0-1.3","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1915.WAV","null","audio-keyboard-response","149","227557","0.0-4.0-0.4","unaltered","1915.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","49","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","150","228060","0.0-4.0-1.4","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1905.WAV","null","audio-keyboard-response","151","229406","0.0-4.0-0.5","unaltered","1905.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","50","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","152","229907","0.0-4.0-1.5","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ2014.WAV","null","audio-keyboard-response","153","231388","0.0-4.0-0.6","unaltered","2014.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","51","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","154","231890","0.0-4.0-1.6","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1704.WAV","null","audio-keyboard-response","155","233186","0.0-4.0-0.7","unaltered","1704.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","52","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","156","233687","0.0-4.0-1.7","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0505.WAV","null","audio-keyboard-response","157","235216","0.0-4.0-0.8","unaltered","0505.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","53","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","158","235717","0.0-4.0-1.8","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1815.WAV","null","audio-keyboard-response","159","237256","0.0-4.0-0.9","unaltered","1815.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","54","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","160","237758","0.0-4.0-1.9","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1910.WAV","null","audio-keyboard-response","161","239257","0.0-4.0-0.10","unaltered","1910.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","55","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","162","239759","0.0-4.0-1.10","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1714.WAV","null","audio-keyboard-response","163","241108","0.0-4.0-0.11","unaltered","1714.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","56","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","164","241609","0.0-4.0-1.11","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ2105.WAV","null","audio-keyboard-response","165","243027","0.0-4.0-0.12","unaltered","2105.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","57","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","166","243529","0.0-4.0-1.12","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1707.WAV","null","audio-keyboard-response","167","244877","0.0-4.0-0.13","unaltered","1707.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","58","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","168","245378","0.0-4.0-1.13","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0215.WAV","null","audio-keyboard-response","169","246588","0.0-4.0-0.14","unaltered","0215.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","59","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","170","247090","0.0-4.0-1.14","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1807.WAV","null","audio-keyboard-response","171","248627","0.0-4.0-0.15","unaltered","1807.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","60","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","172","249128","0.0-4.0-1.15","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0609.WAV","null","audio-keyboard-response","173","250476","0.0-4.0-0.16","unaltered","0609.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","61","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","174","250978","0.0-4.0-1.16","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0607.WAV","null","audio-keyboard-response","175","252726","0.0-4.0-0.17","unaltered","0607.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","62","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","176","253227","0.0-4.0-1.17","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0114.WAV","null","audio-keyboard-response","177","254725","0.0-4.0-0.18","unaltered","0114.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","63","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","178","255227","0.0-4.0-1.18","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0201.WAV","null","audio-keyboard-response","179","256668","0.0-4.0-0.19","unaltered","0201.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","64","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","180","257170","0.0-4.0-1.19","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0513.WAV","null","audio-keyboard-response","181","258426","0.0-4.0-0.20","unaltered","0513.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","65","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","182","258927","0.0-4.0-1.20","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0412.WAV","null","audio-keyboard-response","183","260347","0.0-4.0-0.21","unaltered","0412.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","66","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","184","260849","0.0-4.0-1.21","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0411.WAV","null","audio-keyboard-response","185","262246","0.0-4.0-0.22","unaltered","0411.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","67","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","186","262747","0.0-4.0-1.22","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ2013.WAV","null","audio-keyboard-response","187","264197","0.0-4.0-0.23","unaltered","2013.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","68","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","188","264700","0.0-4.0-1.23","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1711.WAV","null","audio-keyboard-response","189","266127","0.0-4.0-0.24","unaltered","1711.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","69","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","190","266629","0.0-4.0-1.24","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1913.WAV","null","audio-keyboard-response","191","267867","0.0-4.0-0.25","unaltered","1913.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","70","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","192","268369","0.0-4.0-1.25","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1801.WAV","null","audio-keyboard-response","193","269927","0.0-4.0-0.26","unaltered","1801.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","71","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","194","270429","0.0-4.0-1.26","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1916.WAV","null","audio-keyboard-response","195","272177","0.0-4.0-0.27","unaltered","1916.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","72","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","196","272679","0.0-4.0-1.27","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ2108.WAV","null","audio-keyboard-response","197","274256","0.0-4.0-0.28","unaltered","2108.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","73","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","198","274757","0.0-4.0-1.28","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0203.WAV","null","audio-keyboard-response","199","276416","0.0-4.0-0.29","unaltered","0203.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","74","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","200","276917","0.0-4.0-1.29","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1912.WAV","null","audio-keyboard-response","201","278898","0.0-4.0-0.30","unaltered","1912.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","75","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","202","279399","0.0-4.0-1.30","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0214.WAV","null","audio-keyboard-response","203","280827","0.0-4.0-0.31","unaltered","0214.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","76","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","204","281329","0.0-4.0-1.31","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ2109.WAV","null","audio-keyboard-response","205","283067","0.0-4.0-0.32","unaltered","2109.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","77","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","206","283568","0.0-4.0-1.32","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ2106.WAV","null","audio-keyboard-response","207","284937","0.0-4.0-0.33","unaltered","2106.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","78","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","208","285439","0.0-4.0-1.33","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0102.WAV","null","audio-keyboard-response","209","286907","0.0-4.0-0.34","unaltered","0102.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","79","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","210","287408","0.0-4.0-1.34","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0311.WAV","null","audio-keyboard-response","211","288938","0.0-4.0-0.35","unaltered","0311.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","80","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","212","289441","0.0-4.0-1.35","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0501.WAV","null","audio-keyboard-response","213","290968","0.0-4.0-0.36","unaltered","0501.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","81","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","214","291470","0.0-4.0-1.36","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0613.WAV","null","audio-keyboard-response","215","292808","0.0-4.0-0.37","unaltered","0613.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","82","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","216","293309","0.0-4.0-1.37","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0306.WAV","null","audio-keyboard-response","217","294678","0.0-4.0-0.38","unaltered","0306.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","83","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","218","295179","0.0-4.0-1.38","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0316.WAV","null","audio-keyboard-response","219","296808","0.0-4.0-0.39","unaltered","0316.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","84","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","220","297310","0.0-4.0-1.39","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0514.WAV","null","audio-keyboard-response","221","299018","0.0-4.0-0.40","unaltered","0514.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","85","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","222","299519","0.0-4.0-1.40","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0511.WAV","null","audio-keyboard-response","223","300977","0.0-4.0-0.41","unaltered","0511.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","86","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","224","301478","0.0-4.0-1.41","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1808.WAV","null","audio-keyboard-response","225","302848","0.0-4.0-0.42","unaltered","1808.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","87","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","226","303350","0.0-4.0-1.42","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ1803.WAV","null","audio-keyboard-response","227","304776","0.0-4.0-0.43","unaltered","1803.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","88","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","228","305278","0.0-4.0-1.43","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ0205.WAV","null","audio-keyboard-response","229","306668","0.0-4.0-0.44","unaltered","0205.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","89","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","230","307169","0.0-4.0-1.44","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ2111.WAV","null","audio-keyboard-response","231","308557","0.0-4.0-0.45","unaltered","2111.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","90","null"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","232","309059","0.0-4.0-1.45","","","","","","","","","","","",""
"null","sounds/unaltered_45/BKBQ2102.WAV","null","audio-keyboard-response","233","310707","0.0-4.0-0.46","unaltered","2102.wav","GUID","309901","30","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","91","null"
